Time,Source,Destination,Length
10.843001,10.1.10.11,104.198.218.190,983
10.938328,10.1.10.11,104.198.218.190,983
11.012893,10.1.10.11,104.198.218.190,983
11.102926,10.1.10.11,104.198.218.190,983
11.182802,10.1.10.11,104.198.218.190,983
11.272917,10.1.10.11,104.198.218.190,983
11.352549,10.1.10.11,104.198.218.190,983
11.445271,10.1.10.11,104.198.218.190,983
11.530337,10.1.10.11,104.198.218.190,983
11.614431,10.1.10.11,104.198.218.190,983
11.702914,10.1.10.11,104.198.218.190,983
11.782868,10.1.10.11,104.198.218.190,983
11.872639,10.1.10.11,104.198.218.190,983
11.953224,10.1.10.11,104.198.218.190,983
12.043209,10.1.10.11,104.198.218.190,983
12.122997,10.1.10.11,104.198.218.190,983
12.212889,10.1.10.11,104.198.218.190,983
12.292838,10.1.10.11,104.198.218.190,983
12.382895,10.1.10.11,104.198.218.190,983
12.463834,10.1.10.11,104.198.218.190,983
12.562555,10.1.10.11,104.198.218.190,983
12.632942,10.1.10.11,104.198.218.190,983
12.746362,10.1.10.11,104.198.218.190,983
12.804198,10.1.10.11,104.198.218.190,983
12.893034,10.1.10.11,104.198.218.190,983
12.983646,10.1.10.11,104.198.218.190,983
13.064857,10.1.10.11,104.198.218.190,983
13.15273,10.1.10.11,104.198.218.190,983
13.235325,10.1.10.11,104.198.218.190,983
13.3229,10.1.10.11,104.198.218.190,983
13.404145,10.1.10.11,104.198.218.190,983
13.49273,10.1.10.11,104.198.218.190,983
13.573074,10.1.10.11,104.198.218.190,983
13.668214,10.1.10.11,104.198.218.190,983
13.742536,10.1.10.11,104.198.218.190,983
13.833461,10.1.10.11,104.198.218.190,983
13.913428,10.1.10.11,104.198.218.190,983
14.009191,10.1.10.11,104.198.218.190,983
14.082704,10.1.10.11,104.198.218.190,983
14.172669,10.1.10.11,104.198.218.190,983
14.263474,10.1.10.11,104.198.218.190,983
14.345624,10.1.10.11,104.198.218.190,983
14.43468,10.1.10.11,104.198.218.190,983
14.52282,10.1.10.11,104.198.218.190,983
14.604311,10.1.10.11,104.198.218.190,983
14.686085,10.1.10.11,104.198.218.190,983
14.773162,10.1.10.11,104.198.218.190,983
14.852695,10.1.10.11,104.198.218.190,983
14.944124,10.1.10.11,104.198.218.190,983
15.022935,10.1.10.11,104.198.218.190,983
15.11274,10.1.10.11,104.198.218.190,983
15.192671,10.1.10.11,104.198.218.190,983
15.288585,10.1.10.11,104.198.218.190,983
15.362754,10.1.10.11,104.198.218.190,983
15.461401,10.1.10.11,104.198.218.190,983
15.542899,10.1.10.11,104.198.218.190,983
15.62308,10.1.10.11,104.198.218.190,983
15.712675,10.1.10.11,104.198.218.190,983
15.794922,10.1.10.11,104.198.218.190,983
15.882777,10.1.10.11,104.198.218.190,983
15.963078,10.1.10.11,104.198.218.190,983
16.052574,10.1.10.11,104.198.218.190,983
16.132524,10.1.10.11,104.198.218.190,983
16.222497,10.1.10.11,104.198.218.190,983
16.302816,10.1.10.11,104.198.218.190,983
16.393345,10.1.10.11,104.198.218.190,983
16.472772,10.1.10.11,104.198.218.190,983
16.56867,10.1.10.11,104.198.218.190,983
16.655557,10.1.10.11,104.198.218.190,983
16.73378,10.1.10.11,104.198.218.190,983
16.829338,10.1.10.11,104.198.218.190,983
16.904846,10.1.10.11,104.198.218.190,983
16.9937,10.1.10.11,104.198.218.190,983
17.081072,10.1.10.11,104.198.218.190,983
17.163129,10.1.10.11,104.198.218.190,983
17.245277,10.1.10.11,104.198.218.190,983
17.332848,10.1.10.11,104.198.218.190,983
17.412482,10.1.10.11,104.198.218.190,983
17.503095,10.1.10.11,104.198.218.190,983
17.582568,10.1.10.11,104.198.218.190,983
17.672579,10.1.10.11,104.198.218.190,983
17.752714,10.1.10.11,104.198.218.190,983
17.842737,10.1.10.11,104.198.218.190,983
17.923243,10.1.10.11,104.198.218.190,983
18.012814,10.1.10.11,104.198.218.190,983
18.103307,10.1.10.11,104.198.218.190,983
18.192499,10.1.10.11,104.198.218.190,983
18.273321,10.1.10.11,104.198.218.190,983
18.360563,10.1.10.11,104.198.218.190,983
18.443592,10.1.10.11,104.198.218.190,983
18.532364,10.1.10.11,104.198.218.190,983
18.625015,10.1.10.11,104.198.218.190,983
18.692703,10.1.10.11,104.198.218.190,983
18.782928,10.1.10.11,104.198.218.190,983
18.868012,10.1.10.11,104.198.218.190,983
18.952799,10.1.10.11,104.198.218.190,983
19.033042,10.1.10.11,104.198.218.190,983
19.122531,10.1.10.11,104.198.218.190,983
19.202493,10.1.10.11,104.198.218.190,983
19.292892,10.1.10.11,104.198.218.190,983
19.389263,10.1.10.11,104.198.218.190,983
19.465569,10.1.10.11,104.198.218.190,983
19.552972,10.1.10.11,104.198.218.190,983
19.633179,10.1.10.11,104.198.218.190,983
19.724013,10.1.10.11,104.198.218.190,983
19.803459,10.1.10.11,104.198.218.190,983
19.894229,10.1.10.11,104.198.218.190,983
19.975136,10.1.10.11,104.198.218.190,983
20.06293,10.1.10.11,104.198.218.190,983
20.144821,10.1.10.11,104.198.218.190,983
20.232527,10.1.10.11,104.198.218.190,983
20.313016,10.1.10.11,104.198.218.190,983
20.403202,10.1.10.11,104.198.218.190,983
20.483343,10.1.10.11,104.198.218.190,983
20.572849,10.1.10.11,104.198.218.190,983
20.662446,10.1.10.11,104.198.218.190,983
20.743357,10.1.10.11,104.198.218.190,983
20.833254,10.1.10.11,104.198.218.190,983
20.917928,10.1.10.11,104.198.218.190,983
21.002595,10.1.10.11,104.198.218.190,983
21.084861,10.1.10.11,104.198.218.190,983
21.172499,10.1.10.11,104.198.218.190,983
21.253538,10.1.10.11,104.198.218.190,983
21.342858,10.1.10.11,104.198.218.190,983
21.422888,10.1.10.11,104.198.218.190,983
21.51276,10.1.10.11,104.198.218.190,983
21.592919,10.1.10.11,104.198.218.190,983
21.682671,10.1.10.11,104.198.218.190,983
21.762955,10.1.10.11,104.198.218.190,983
21.858574,10.1.10.11,104.198.218.190,983
21.949617,10.1.10.11,104.198.218.190,983
22.026445,10.1.10.11,104.198.218.190,983
22.113792,10.1.10.11,104.198.218.190,983
22.197795,10.1.10.11,104.198.218.190,983
22.282814,10.1.10.11,104.198.218.190,983
22.362959,10.1.10.11,104.198.218.190,983
22.452842,10.1.10.11,104.198.218.190,983
22.532619,10.1.10.11,104.198.218.190,983
22.622721,10.1.10.11,104.198.218.190,983
22.702831,10.1.10.11,104.198.218.190,983
22.792458,10.1.10.11,104.198.218.190,983
22.874121,10.1.10.11,104.198.218.190,983
22.96264,10.1.10.11,104.198.218.190,983
23.042756,10.1.10.11,104.198.218.190,983
23.132598,10.1.10.11,104.198.218.190,983
23.223424,10.1.10.11,104.198.218.190,983
23.302751,10.1.10.11,104.198.218.190,983
23.395105,10.1.10.11,104.198.218.190,983
23.472537,10.1.10.11,104.198.218.190,983
23.565115,10.1.10.11,104.198.218.190,983
23.644461,10.1.10.11,104.198.218.190,983
23.733566,10.1.10.11,104.198.218.190,983
23.818704,10.1.10.11,104.198.218.190,983
23.905491,10.1.10.11,104.198.218.190,983
23.986923,10.1.10.11,104.198.218.190,983
24.072686,10.1.10.11,104.198.218.190,983
24.155831,10.1.10.11,104.198.218.190,983
24.242472,10.1.10.11,104.198.218.190,983
24.324626,10.1.10.11,104.198.218.190,983
24.413086,10.1.10.11,104.198.218.190,983
24.509229,10.1.10.11,104.198.218.190,983
24.582568,10.1.10.11,104.198.218.190,983
24.677491,10.1.10.11,104.198.218.190,983
24.753755,10.1.10.11,104.198.218.190,983
24.842573,10.1.10.11,104.198.218.190,983
24.949,10.1.10.11,104.198.218.190,983
25.013525,10.1.10.11,104.198.218.190,983
25.09501,10.1.10.11,104.198.218.190,983
25.183053,10.1.10.11,104.198.218.190,983
25.262907,10.1.10.11,104.198.218.190,983
25.352742,10.1.10.11,104.198.218.190,983
25.433301,10.1.10.11,104.198.218.190,983
25.522462,10.1.10.11,104.198.218.190,983
25.603836,10.1.10.11,104.198.218.190,983
25.692986,10.1.10.11,104.198.218.190,983
25.787063,10.1.10.11,104.198.218.190,983
25.863044,10.1.10.11,104.198.218.190,983
25.953315,10.1.10.11,104.198.218.190,983
26.032726,10.1.10.11,104.198.218.190,983
26.122891,10.1.10.11,104.198.218.190,983
26.205839,10.1.10.11,104.198.218.190,983
26.293611,10.1.10.11,104.198.218.190,983
26.376779,10.1.10.11,104.198.218.190,983
26.462481,10.1.10.11,104.198.218.190,983
26.545471,10.1.10.11,104.198.218.190,983
26.634331,10.1.10.11,104.198.218.190,983
26.712404,10.1.10.11,104.198.218.190,983
26.802526,10.1.10.11,104.198.218.190,983
26.882541,10.1.10.11,104.198.218.190,983
26.972615,10.1.10.11,104.198.218.190,983
27.069893,10.1.10.11,104.198.218.190,983
27.14247,10.1.10.11,104.198.218.190,983
27.233007,10.1.10.11,104.198.218.190,983
27.312381,10.1.10.11,104.198.218.190,983
27.406774,10.1.10.11,104.198.218.190,983
27.482708,10.1.10.11,104.198.218.190,983
27.578694,10.1.10.11,104.198.218.190,983
27.652489,10.1.10.11,104.198.218.190,983
27.745648,10.1.10.11,104.198.218.190,983
27.822853,10.1.10.11,104.198.218.190,983
27.916284,10.1.10.11,104.198.218.190,983
28.000212,10.1.10.11,104.198.218.190,983
28.082854,10.1.10.11,104.198.218.190,983
28.163225,10.1.10.11,104.198.218.190,983
28.252827,10.1.10.11,104.198.218.190,983
28.344128,10.1.10.11,104.198.218.190,983
28.422783,10.1.10.11,104.198.218.190,983
28.513207,10.1.10.11,104.198.218.190,983
28.613752,10.1.10.11,104.198.218.190,983
28.683647,10.1.10.11,104.198.218.190,983
28.763252,10.1.10.11,104.198.218.190,983
28.860704,10.1.10.11,104.198.218.190,983
28.933101,10.1.10.11,104.198.218.190,983
29.02836,10.1.10.11,104.198.218.190,983
29.103117,10.1.10.11,104.198.218.190,983
29.193567,10.1.10.11,104.198.218.190,983
29.272819,10.1.10.11,104.198.218.190,983
29.362828,10.1.10.11,104.198.218.190,983
29.448021,10.1.10.11,104.198.218.190,983
29.534702,10.1.10.11,104.198.218.190,983
29.622522,10.1.10.11,104.198.218.190,983
29.704367,10.1.10.11,104.198.218.190,983
29.793286,10.1.10.11,104.198.218.190,983
29.87372,10.1.10.11,104.198.218.190,983
29.96305,10.1.10.11,104.198.218.190,983
30.043433,10.1.10.11,104.198.218.190,983
30.132709,10.1.10.11,104.198.218.190,983
30.213138,10.1.10.11,104.198.218.190,983
30.303131,10.1.10.11,104.198.218.190,983
30.382486,10.1.10.11,104.198.218.190,983
30.477198,10.1.10.11,104.198.218.190,983
30.552468,10.1.10.11,104.198.218.190,983
30.64665,10.1.10.11,104.198.218.190,983
30.722551,10.1.10.11,104.198.218.190,983
30.816097,10.1.10.11,104.198.218.190,983
30.902702,10.1.10.11,104.198.218.190,983
30.982832,10.1.10.11,104.198.218.190,983
31.07328,10.1.10.11,104.198.218.190,983
31.157891,10.1.10.11,104.198.218.190,983
31.242768,10.1.10.11,104.198.218.190,983
31.325451,10.1.10.11,104.198.218.190,983
31.412827,10.1.10.11,104.198.218.190,983
31.496504,10.1.10.11,104.198.218.190,983
31.582975,10.1.10.11,104.198.218.190,983
31.663314,10.1.10.11,104.198.218.190,983
31.753284,10.1.10.11,104.198.218.190,983
31.832572,10.1.10.11,104.198.218.190,983
31.922712,10.1.10.11,104.198.218.190,983
32.002567,10.1.10.11,104.198.218.190,983
32.093967,10.1.10.11,104.198.218.190,983
32.185525,10.1.10.11,104.198.218.190,983
32.266382,10.1.10.11,104.198.218.190,983
32.374462,10.1.10.11,104.198.218.190,983
32.435612,10.1.10.11,104.198.218.190,983
32.522631,10.1.10.11,104.198.218.190,983
32.602835,10.1.10.11,104.198.218.190,983
32.692533,10.1.10.11,104.198.218.190,983
32.772576,10.1.10.11,104.198.218.190,983
32.862439,10.1.10.11,104.198.218.190,983
32.944708,10.1.10.11,104.198.218.190,983
33.032619,10.1.10.11,104.198.218.190,983
33.112805,10.1.10.11,104.198.218.190,983
33.20257,10.1.10.11,104.198.218.190,983
33.282546,10.1.10.11,104.198.218.190,983
33.377777,10.1.10.11,104.198.218.190,983
33.46534,10.1.10.11,104.198.218.190,983
33.543958,10.1.10.11,104.198.218.190,983
33.633667,10.1.10.11,104.198.218.190,983
33.713024,10.1.10.11,104.198.218.190,983
33.810893,10.1.10.11,104.198.218.190,983
33.883434,10.1.10.11,104.198.218.190,983
33.972775,10.1.10.11,104.198.218.190,983
34.055595,10.1.10.11,104.198.218.190,983
34.142784,10.1.10.11,104.198.218.190,983
34.22288,10.1.10.11,104.198.218.190,983
34.312638,10.1.10.11,104.198.218.190,983
34.392703,10.1.10.11,104.198.218.190,983
34.482849,10.1.10.11,104.198.218.190,983
34.563625,10.1.10.11,104.198.218.190,983
34.652701,10.1.10.11,104.198.218.190,983
34.743394,10.1.10.11,104.198.218.190,983
34.822891,10.1.10.11,104.198.218.190,983
34.990118,10.1.10.11,104.198.218.190,983
34.996868,10.1.10.11,104.198.218.190,983
35.106741,10.1.10.11,104.198.218.190,983
35.163239,10.1.10.11,104.198.218.190,983
35.252736,10.1.10.11,104.198.218.190,983
35.339372,10.1.10.11,104.198.218.190,983
35.422608,10.1.10.11,104.198.218.190,983
35.50498,10.1.10.11,104.198.218.190,983
35.592688,10.1.10.11,104.198.218.190,983
35.673116,10.1.10.11,104.198.218.190,983
35.762418,10.1.10.11,104.198.218.190,983
35.845247,10.1.10.11,104.198.218.190,983
35.932641,10.1.10.11,104.198.218.190,983
36.029635,10.1.10.11,104.198.218.190,983
36.102807,10.1.10.11,104.198.218.190,983
36.193131,10.1.10.11,104.198.218.190,983
36.272876,10.1.10.11,104.198.218.190,983
36.362873,10.1.10.11,104.198.218.190,983
36.443103,10.1.10.11,104.198.218.190,983
36.532993,10.1.10.11,104.198.218.190,983
36.612925,10.1.10.11,104.198.218.190,983
36.727296,10.1.10.11,104.198.218.190,983
36.782899,10.1.10.11,104.198.218.190,983
36.872732,10.1.10.11,104.198.218.190,983
36.952778,10.1.10.11,104.198.218.190,983
37.044206,10.1.10.11,104.198.218.190,983
37.169696,10.1.10.11,104.198.218.190,983
37.234436,10.1.10.11,104.198.218.190,983
37.307529,10.1.10.11,104.198.218.190,983
37.382443,10.1.10.11,104.198.218.190,983
37.472448,10.1.10.11,104.198.218.190,983
37.557592,10.1.10.11,104.198.218.190,983
37.642381,10.1.10.11,104.198.218.190,983
37.722485,10.1.10.11,104.198.218.190,983
37.817312,10.1.10.11,104.198.218.190,983
37.892408,10.1.10.11,104.198.218.190,983
37.986597,10.1.10.11,104.198.218.190,983
38.062617,10.1.10.11,104.198.218.190,983
38.153265,10.1.10.11,104.198.218.190,983
38.232999,10.1.10.11,104.198.218.190,983
38.32605,10.1.10.11,104.198.218.190,983
38.402756,10.1.10.11,104.198.218.190,983
38.493907,10.1.10.11,104.198.218.190,983
38.58253,10.1.10.11,104.198.218.190,983
38.66416,10.1.10.11,104.198.218.190,983
38.753329,10.1.10.11,104.198.218.190,983
38.832939,10.1.10.11,104.198.218.190,983
38.923403,10.1.10.11,104.198.218.190,983
39.00245,10.1.10.11,104.198.218.190,983
39.092554,10.1.10.11,104.198.218.190,983
39.17276,10.1.10.11,104.198.218.190,983
39.263896,10.1.10.11,104.198.218.190,983
39.342762,10.1.10.11,104.198.218.190,983
39.432945,10.1.10.11,104.198.218.190,983
39.513156,10.1.10.11,104.198.218.190,983
39.607885,10.1.10.11,104.198.218.190,983
39.68241,10.1.10.11,104.198.218.190,983
39.774497,10.1.10.11,104.198.218.190,983
39.862608,10.1.10.11,104.198.218.190,983
39.972915,10.1.10.11,104.198.218.190,983
40.032462,10.1.10.11,104.198.218.190,983
40.112435,10.1.10.11,104.198.218.190,983
40.202986,10.1.10.11,104.198.218.190,983
40.287945,10.1.10.11,104.198.218.190,983
40.373191,10.1.10.11,104.198.218.190,983
40.453243,10.1.10.11,104.198.218.190,983
40.542922,10.1.10.11,104.198.218.190,983
40.62251,10.1.10.11,104.198.218.190,983
40.713341,10.1.10.11,104.198.218.190,983
40.792901,10.1.10.11,104.198.218.190,983
40.882974,10.1.10.11,104.198.218.190,983
40.962598,10.1.10.11,104.198.218.190,983
41.053055,10.1.10.11,104.198.218.190,983
41.142894,10.1.10.11,104.198.218.190,983
41.223483,10.1.10.11,104.198.218.190,983
41.312562,10.1.10.11,104.198.218.190,983
41.392663,10.1.10.11,104.198.218.190,983
41.504505,10.1.10.11,104.198.218.190,983
41.562961,10.1.10.11,104.198.218.190,983
41.652642,10.1.10.11,104.198.218.190,983
41.732479,10.1.10.11,104.198.218.190,983
41.823153,10.1.10.11,104.198.218.190,983
41.902737,10.1.10.11,104.198.218.190,983
41.992711,10.1.10.11,104.198.218.190,983
42.072857,10.1.10.11,104.198.218.190,983
42.16265,10.1.10.11,104.198.218.190,983
42.242631,10.1.10.11,104.198.218.190,983
42.339794,10.1.10.11,104.198.218.190,983
42.42401,10.1.10.11,104.198.218.190,983
42.50966,10.1.10.11,104.198.218.190,983
42.595663,10.1.10.11,104.198.218.190,983
42.672565,10.1.10.11,104.198.218.190,983
42.762547,10.1.10.11,104.198.218.190,983
42.842956,10.1.10.11,104.198.218.190,983
42.933103,10.1.10.11,104.198.218.190,983
43.018874,10.1.10.11,104.198.218.190,983
43.103888,10.1.10.11,104.198.218.190,983
43.182602,10.1.10.11,104.198.218.190,983
43.273009,10.1.10.11,104.198.218.190,983
43.359901,10.1.10.11,104.198.218.190,983
43.442784,10.1.10.11,104.198.218.190,983
43.526188,10.1.10.11,104.198.218.190,983
43.612516,10.1.10.11,104.198.218.190,983
43.705331,10.1.10.11,104.198.218.190,983
43.783132,10.1.10.11,104.198.218.190,983
43.874784,10.1.10.11,104.198.218.190,983
43.952658,10.1.10.11,104.198.218.190,983
44.04326,10.1.10.11,104.198.218.190,983
44.122802,10.1.10.11,104.198.218.190,983
44.213026,10.1.10.11,104.198.218.190,983
44.292847,10.1.10.11,104.198.218.190,983
44.387077,10.1.10.11,104.198.218.190,983
44.462789,10.1.10.11,104.198.218.190,983
44.556338,10.1.10.11,104.198.218.190,983
44.632883,10.1.10.11,104.198.218.190,983
44.725743,10.1.10.11,104.198.218.190,983
44.80329,10.1.10.11,104.198.218.190,983
44.89264,10.1.10.11,104.198.218.190,983
44.982648,10.1.10.11,104.198.218.190,983
45.087591,10.1.10.11,104.198.218.190,983
45.152783,10.1.10.11,104.198.218.190,983
45.234285,10.1.10.11,104.198.218.190,983
45.32317,10.1.10.11,104.198.218.190,983
45.406979,10.1.10.11,104.198.218.190,983
45.492832,10.1.10.11,104.198.218.190,983
45.572403,10.1.10.11,104.198.218.190,983
45.662323,10.1.10.11,104.198.218.190,983
45.74255,10.1.10.11,104.198.218.190,983
45.832971,10.1.10.11,104.198.218.190,983
45.912653,10.1.10.11,104.198.218.190,983
46.003304,10.1.10.11,104.198.218.190,983
46.082447,10.1.10.11,104.198.218.190,983
46.173318,10.1.10.11,104.198.218.190,983
46.263824,10.1.10.11,104.198.218.190,983
46.34324,10.1.10.11,104.198.218.190,983
46.434042,10.1.10.11,104.198.218.190,983
46.519182,10.1.10.11,104.198.218.190,983
46.603229,10.1.10.11,104.198.218.190,983
46.682905,10.1.10.11,104.198.218.190,983
46.773126,10.1.10.11,104.198.218.190,983
46.857201,10.1.10.11,104.198.218.190,983
46.942944,10.1.10.11,104.198.218.190,983
47.026972,10.1.10.11,104.198.218.190,983
47.112954,10.1.10.11,104.198.218.190,983
47.194113,10.1.10.11,104.198.218.190,983
47.30675,10.1.10.11,104.198.218.190,983
47.36286,10.1.10.11,104.198.218.190,983
47.452421,10.1.10.11,104.198.218.190,983
47.549802,10.1.10.11,104.198.218.190,983
47.622755,10.1.10.11,104.198.218.190,983
47.712878,10.1.10.11,104.198.218.190,983
47.792916,10.1.10.11,104.198.218.190,983
47.884259,10.1.10.11,104.198.218.190,983
47.962928,10.1.10.11,104.198.218.190,983
48.055272,10.1.10.11,104.198.218.190,983
48.138291,10.1.10.11,104.198.218.190,983
48.222582,10.1.10.11,104.198.218.190,983
48.308083,10.1.10.11,104.198.218.190,983
48.393276,10.1.10.11,104.198.218.190,983
48.473469,10.1.10.11,104.198.218.190,983
48.562656,10.1.10.11,104.198.218.190,983
48.642666,10.1.10.11,104.198.218.190,983
48.732963,10.1.10.11,104.198.218.190,983
48.822768,10.1.10.11,104.198.218.190,983
48.90278,10.1.10.11,104.198.218.190,983
48.992592,10.1.10.11,104.198.218.190,983
49.073261,10.1.10.11,104.198.218.190,983
49.16283,10.1.10.11,104.198.218.190,983
49.242569,10.1.10.11,104.198.218.190,983
49.33447,10.1.10.11,104.198.218.190,983
49.413383,10.1.10.11,104.198.218.190,983
49.514133,10.1.10.11,104.198.218.190,983
49.582751,10.1.10.11,104.198.218.190,983
49.67258,10.1.10.11,104.198.218.190,983
49.759327,10.1.10.11,104.198.218.190,983
49.844142,10.1.10.11,104.198.218.190,983
49.923485,10.1.10.11,104.198.218.190,983
50.013338,10.1.10.11,104.198.218.190,983
50.102618,10.1.10.11,104.198.218.190,983
50.184101,10.1.10.11,104.198.218.190,983
50.272374,10.1.10.11,104.198.218.190,983
50.355485,10.1.10.11,104.198.218.190,983
50.442751,10.1.10.11,104.198.218.190,983
50.522567,10.1.10.11,104.198.218.190,983
50.612685,10.1.10.11,104.198.218.190,983
50.692983,10.1.10.11,104.198.218.190,983
50.782517,10.1.10.11,104.198.218.190,983
50.86287,10.1.10.11,104.198.218.190,983
